Name,Latitude,Longitude,Elevation [Feet],Turnpoint,ID[6],Comments,ICAO Identifier
Glyndebourne,50.8780167,0.0616833,131,Opera House,Glndbr,E of T-junction between minor road and road to opera house.  3 NMl east of Lewes on South Downs ridge. Local knowledge required.,
Great Dun Fell,54.6841333,-2.4508667,2780,Relay station,GrtDnF,"Building at top of Fell, 1NMl SE of spot height 2930ft, 5NMl WNW of Cow Green Reservoir.  Caution, rugged terrain. Difficult to find.",
Gordon,55.6801667,-2.5623,540,A6105/A6089,Gordon,"Crossroads in village centre, 6 NMl NW of Kelso. Easy to find and on chart.",
Gretna Services,55.0099,-3.0878,131,Bridge,GrtnSr,"Bridge over A74M, 1 NMl NW of Gretna village. Easy to find and on chart.",
Glenfiddich Lodge,57.3820167,-3.14145,1017,Bridge,Glnfdd,"Small bridge over river Fiddich at Lodge building, 4 NMl S of Dufftown. Caution, rugged terrain. Local knowledge required.",
Glenfarg Reservoir E,56.2814,-3.4396,623,Tower,Glnfrg,"SE side of reservoir.  Tower in water W of dam wall, connected by a causeway.  6NMl NNW of Portmoak. Easy to find but not on chart.",
Glen Falloch,56.3402833,-4.7205,85,A82/River,GlnFll,"Bridge over Dubh Eas river N of Loch Lomond where A82 turns NE up Glen Falloch.  Caution, rugged terrain. Easy to find and on chart.",
Garsdale Head,54.3281,-2.3186,1017,Bridge,GrsdlH,"Rail bridge over A684, 8 NMl E of Sedbergh.  Caution, rugged terrain. Easy to find and on chart.",
Gillingham,51.0350167,-2.2687833,249,Station/B3081 Bridge,Gllngh,"B3081 Br over rly, just E of stn between Salisbury & Yeovil. Easy to find but not on chart.",
Giosla,58.12795,-6.87805,30,Small Power Station,Giosla,Marked PS on 500k air map E of B8011. Easy to find and on chart.,
Gisburn,53.9389333,-2.2595333,490,A682 br over rail,Gisbrn,N side of town. Easy to find and on chart.,
Glastonbury,51.1480833,-2.71235,187,T-Junction,Glstnb,"Roads in Town Centre, old A361/A39. Difficult to find.",
Gelt Bridge,54.9083333,-2.73085,360,Rail Bridge,GltBrg,"Rail over R Gelt 2NMl NW of Castle Carrick Dam.  Avoid Carlisle traffic, ATZ 1 NMl NW. Easy to find and on chart.",
Glendevon,56.2308167,-3.6528667,138,Castle,Glndvn,1 NMl NW of village. 10 NMl WNW of Portmoak. Local knowledge required.,
Glenforsa,56.51535,-5.91505,39,Airstrip Hotel,Glnfrs,"Hotel S side of airstrip on Mull, 1 NMl E of Salen. Easy to find and on chart.",
Gleneagles,56.2827667,-3.7510667,115,Hotel S side,Glngls,S side faces golf course. By the A823 2 NMl SW of Auchterader. Local knowledge required.,
Gloucester South,51.8041833,-2.2647833,112,Rail/M5 Bridge,Glouce,1 NMl E of M5 Junction 12. 3 NMl SSW of Gloucester. Easy to find and on chart.,
Glenlatterach Dam N,57.5618833,-3.348,689,Dam wall,Glnltt,"N end of dam, E side of dam wall.  5 NMl S of Elgin. Easy to find and on chart.",
Gairlochy,56.9171333,-4.9874833,522,Lighthouse,Garlch,SW end of Loch Lochy. Difficult to find.,
Grains,54.5818,-2.2065167,1171,B6276 Bridge,Grains,"Grains-over-the-Beck, bridge over river Lune. Hill crest between Brough and Middleton-in-Teesdale. Caution, Rugged terrain, avoid D407 to NW. Difficult to find.",
Goole N,53.7342667,-0.8661833,30,M62 J37,GooleN,Bridge over M62 between Goole and Howden. Easy to find and on chart.,
Goole NE,53.75335,-0.7718167,16,M62/Rail Bridge,GooleE,5 NMl NE of town. Easy to find and on chart.,
Goring,51.5116333,-1.128,226,Rail/River bridge,Goring,"Rail br over R. Thames 1 NMl S of town.  8 NW of Reading. Avoid Chilton Park traffic to N, which includes parachuting. Easy to find and on chart.",
Gransden NW,52.1847833,-0.1221333,254,Silo/Hangar,Grnsdn,Cambridge GC Club Finish point. Local knowledge required.,
Grantham,52.8974,-0.6645833,210,A1/A607,Grnthm,"SW of town, close to canal bridge. Easy to find and on chart.",
Grasmere Church,54.4575667,-3.0237167,197,Church Tower,GrsmrC,Middle of Grasmere village N of small lake 3 NMl NW of Ambleside. Difficult to find.,
Great Ashfield,52.2570833,0.9358333,200,A/F R/Ws 24/31,Grtshf,"Disused A/F, 8 NMl N of Wattisham airfield. Difficult to find.",
Grimwith Reservoir,54.07335,-1.90705,950,Tower S side,Grmwth,Valve tower in water. 1 NMl N of B6265 Pately Br-Grassington road. Easy to find but not on chart.,
Gransden Lodge,52.1863167,-0.1112333,254,Clubhouse,Gransd,"N side of Cambridge GC site. Avoid Fuller's Hill grass airfield [Little Gransden' on ICAO map] 1 NMl SW with light aircraft & microlights, including aerobatics. Local knowledge required.",
Great Malvern,52.1250333,-2.3191167,203,Station/A449,GrtMlv,A449 Bridge S side of Malvern Link station (N of 2 stations in Malvern). Difficult to find.,
Greenlaw,55.7059833,-2.4652,486,A697/A6105,Grenlw,T junction W side of town just W of A697 bridge over Blackadder Water. Easy to find and on chart.,
Grosmont,51.9154333,-2.8660667,420,Castle,Grsmnt,Between loop in River Monnow & Grosmont village. Easy to find but not on chart.,
Grassington,54.0705167,-2.0044,490,B6265/River,Grssng,Bridge over river Wharfe NW side of town 19 NMl NW of Leeds. Difficult to find.,
Great Rundale Tarn,54.6485167,-2.4200167,2215,Tarn Centre,GrtRnd,"N of three Tarns (small lakes) on top of Crossfell ridge 6NMl NNE of Appleby.  2.5 NMl NE of Dufton (DUT) & half way to Cow Green Reservoir.  Caution, rugged terrain. Local knowledge required.",
Grafham Water,52.2897833,-0.2863167,200,SE Tower,GrfhmW,Tower in water by dam on SE side of lake. Easy to find but not on chart.,
Grantshouse,55.88215,-2.3057333,387,A1/A6112 Junction,Grntsh,8 Nml W of Eyemouth. Easy to find and on chart.,
Glassonby,54.7380667,-2.6519833,597,Intersection of 2 grass runways,Glssnb,"Microlight site S side of Glassonby village, use with caution. Local knowledge required.",
Grantown,57.3215833,-3.6062333,591,Spey Bridge/A95,Grntwn,"Bridge is S of town, 20 NMl S of Kinloss. Easy to find and on chart.",
Great Orme,53.33255,-3.8522667,679,Spot height 679ft,Gretrm,"Top of Great Ormes Head, 1 m NW of Llandudno. Avoid airway to the N. Easy to find and on chart.",
Great Witley,52.289,-2.35695,210,A443/B4197,GrtWtl,"T junction SE of village, 1 NMl S of 930 ft spot height. Difficult to find.",
Guisborough,54.5452,-1.0420333,233,A173/B1269,Gsbrgh,Roundabout NE side of town 6 NMl ESE of Middlesborough. Difficult to find.,
Guisborough SW,54.5052833,-1.1073667,1050,1050 ft spot height,Guisbo,N end of ridge at Roseberry common between Guisborough and Gt Ayton. Local knowledge required.,
Garve,57.6148333,-4.6893667,260,Rail br over A835,Garve,Centre of village N of rail stn. Easy to find and on chart.,
Goodwood Grandstand,50.8919333,-0.7469167,510,Grandstand W,GdwdGr,"W end of grandstands at racecourse, 500 m E of 675 ft spot height.  Just N of Goodwood Airfield ATZ. Difficult to find.",
Great Yarmouth S,52.5742167,1.722,30,A12/B1370,Grtrmt,"Bridge over A12, 1NMl W of N and S piers at River Yare outflow to sea. Easy to find but not on chart.",
Hay Bluff,52.0226667,-3.10275,2220,Trig Point top of steep hill,HaBlff,"3 NMl SSE of Hay-on-Wye, 1 NMl SW of large wood and north end of two ridges. Point intended for ridge soaring cross-countries, watch for Hang Gliders. Difficult to find.",
Halesland,51.2601167,-2.7294167,870,Hangar,Hlslnd,"SE side of Mendip GC Site, 1.5 NMl N of Westbury Sub Mendip. Local knowledge required.",
Halesworth,52.3483333,1.5045,108,Station/A144 Bridge,Hlswrt,Bridge over railway immediately N of station on E side of town. Easy to find but not on chart.,
Hailsham,50.8789333,0.2321667,115,A22/A267 R'bout,Halshm,NW side of town. Easy to find and on chart.,
Hawick,55.4352333,-2.75255,36,A698/A6088,Hawick,"NE side of village, S of river Teviot. 8 NMl WSW of Jedburgh. Easy to find and on chart.",
Halton,51.7869167,-0.7366333,370,NE corner of Hangars,Halton,"S side of grass A/F, RAFGSA Chilterns Gliding Centre. LTMA at 3500ft. Difficult to find.",EGWN
Harrogate North,54.0369333,-1.5648,85,A61/B6165,HrrgtN,"S of 2 roundabouts at Ripley, 3 NMl NNW of town. Difficult to find.",
Harting,50.9688667,-0.8849833,230,Church Spire,Hartng,Just W of B2146.  3 NMl SE of Petersfield. Difficult to find.,
Hastings,50.8903,0.55465,157,A21/A2100/B2093,Hstngs,Multiple road junction N side of town. Easy to find and on chart.,
Hatherleigh,50.8187167,-4.0736167,322,A3072/River,Hthrlg,Bridge over river Lew W of T juntion SW side of town. Easy to find and on chart.,
Haverhill,52.0846333,0.4370833,174,A143/A604,Hvrhll,"T junction in town centre, under LTMA at 3500 ft, CTA base 1500 ft 1 NMl to the SW. Also used as a VRP for Stansted. Difficult to find.",
Hawkhurst,51.04725,0.5094833,203,A229/A268,Hwkhrs,Town centre. Difficult to find.,
Hay-on-wye,52.0762833,-3.1277167,295,River Bridge/B4351,Hayonw,River Wye bridge NW side of Hay-on-Wye town. Easy to find and on chart.,
HB Start west,52.4315833,-1.1126167,394,Church Spire,Strt w,"South Kilworth Church, 2.5 NMl W of HB gliding site. Local knowledge required.",
HB Start north,52.4862167,-1.02875,525,T junction,Strt n,"Between Laughton village and canal, 3 NMl N of HB gliding site. Local knowledge required.",
HB Start east,52.4274,-0.9518,410,Church Spire,Strt e,"Clipston Church, 3.5 NMl E of HB gliding site. Local knowledge required.",
HB East,52.4398833,-1.0337167,505,Peritrack East,HB E,"North side of landing area at East end, end of old Peritrack. Local knowledge required.",
HB control point east,52.4386167,-0.8901833,404,Lodge,HBcntr,"Arthingworth Lodge, 6 NMl E of HB gliding site. Local knowledge required.",
HB Finish West,52.4393667,-1.0518333,505,Western peritrack,Fin W2,For finishing from the W. Local knowledge required.,
Haydon Bridge,54.97345,-2.2460167,69,Road Br over River,HdnBrg,"A69 br over river Tyne, SE side of town. Easy to find and on chart.",
Herstmonceux,50.8693833,0.3388833,151,Castle Courtyard,Hrstmn,Central courtyard of moated castle 3 NMl E of Hailsham. Difficult to find.,
Haddington,55.9607333,-2.7902667,164,A1/A6137 Rbt,Hddngt,N side of village 9 NMl W of Dunbar. TMA 1.5 NMl to the W. Easy to find but not on chart.,
Helmsdale,58.11645,-3.6505,30,A9/A897,Hlmsdl,T junction in village 27 Nml SW of Wick. D703 to E. Easy to find and on chart.,
Hardwick,52.2202667,0.0003667,207,A428 Bridge,Hrdwck,Minor road over A428 between Hardwick and Highfields. Difficult to find.,
Hereford Cathedral,52.05415,-2.7157333,161,Central Tower,HrfrdC,"S side of town, 400 m NE of main river Wye bridge. Easy to find but not on chart.",
Heathfield E,50.9735,0.2674667,395,A265/B2095,Hthfld,T-junction W of the town. Under FL 55 airspace with LTMA 3500 and 2500 close to the NW. Easy to find and on chart.,
Helensburgh,56.0014167,-4.7373667,49,Pier Land End,Hlnsbr,Just W of A814/B832 T junction S side of town. Local knowledge required.,
Hereford Racecourse,52.0752333,-2.72205,200,A49/4103,HrfrdR,"Roundabout just NE of racecourse, NW side of city. Easy to find and on chart.",
Henstridge,50.9795333,-2.39795,180,A30/A357,Hnstrd,"Main crossroads in village, 2 NMl W of Henstridge A/F. Easy to find and on chart.",
Heugh Head,57.1970167,-3.0175833,1148,A97/A944,HeghHd,T junction 1 NMl NE of hamlet 9 NMl NW of Aboyne. Easy to find and on chart.,
Hexham,54.9839667,-2.1248167,69,A69/River Bridge,Hexham,River Tyne Br 2 NMl NW of town. Easy to find and on chart.,
Highham,52.26675,0.5625833,215,A14 J40,Highhm,"Between Newmarket & Bury St Edmunds, 1km E of rail crossing. Look for and avoid Cambridge traffic. Easy to find but not on chart.",
Hembury Hill,50.8189833,-3.2645667,690,Crossroads,HmbrHl,"SW side of hill between A373 and wood 2NMl SSE of North Hill gliding site, clear of Dunkeswell Parachuting Zone. Local knowledge required.",
Hinton Start W,52.0213,-1.27685,279,Church Spire,Strt W,"Kings Sutton village E of M40, avoid Hinton airfield with parachuting zone 3 NMl to the East. Used as start point by Aquila Club based at Hinton. Local knowledge required.",
Hinckley,52.515,-1.36145,299,M69 J1/A5,Hinckl,1 NMl S of town. Easy to find and on chart.,
Hinton in the Hedges,52.0266333,-1.19935,500,R/Ws 27/33,Hntnnt,"E side of airfield with ATZ, light aircraft and parachuting.  DO NOT USE AS A TP due to parachuting activity, including free-fall from high altitude.  Site of Aquila GC and Motor Glider Centre (BGA Member). Alternative TPs BAN, BRA, BUC, SIL. Difficult to find.",
Hunstanton Lighthouse,52.9492167,0.4930667,10,Lighthouse,Hnstnt,N side of town  12 NMl N of Kings Lynn. Easy to find and on chart.,
Helmsley,54.2439833,-1.0586833,118,River Bridge/A170,Helmsl,Bridge over river Rye S side of village 6 NMl E of Sutton Bank. Easy to find but not on chart.,
Harlech South,52.8365,-4.1238333,33,Rail/Road Bridge,HrlchS,1.5 Nml SSW of town centre at SW end of the Harlech ridge. Avoid any Llanbedr traffic to the south. Easy to find and on chart.,
Hungerford North,51.4528667,-1.4828667,509,M4 J14/A338,Hngrfr,3 NMl NNE of town. Easy to find and on chart.,
Huntercombe,51.58645,-1.0171333,675,Prison wall SE,Hntrcm,N of A4130 W of Nettlebed.  Also used by Booker to avoid airspace & power circuit. Local knowledge required.,
Honeybourne,52.0969167,-1.8158833,171,Rail/Rail Bridge,Honbrn,E/W line to Oxford crosses over old N/S line to Stratford. Difficult to find.,
Holsworthy,50.8067333,-4.3497333,417,A388/3072,Holswo,T juntion S side of town just S of disused railway viaduct. Easy to find but not on chart.,
Horncastle,53.2076667,-0.11485,56,A158/A153,Hrncst,Town centre. Difficult to find.,
Hesket Old Town,54.7845167,-2.8106833,446,A6 T junction,Hsktld,S side of village in middle of short length of dual carriageway. Easy to find and on chart.,
Howden Dam,53.4280667,-1.74495,1050,East tower,HwdnDm,"On dam wall, most N dam of three in upper Derwent valley, 5 NMl N of Derby & Lancs site at Camphill. Caution, rugged terrain. Difficult to find.",
Harpley,52.8034833,0.6461,256,A148 T-junction,Harple,W side of village 10 NMl E of King's Lynn. Easy to find and on chart.,
Horam,50.9341167,0.2433333,244,A267/B2203 Y-Junction,Horam,Fork in Town. 6km North of Hailsham. Easy to find but not on chart.,
Harrietsham,51.2421167,0.681,371,Rail Bridge over A 20,Hrrtsh,"6 NMl WNW of Kent Club Site at Challock, LTMA base 3500 ft. Easy to find and on chart.",
Hartside Top,54.7697333,-2.5514667,1886,A686/Cafe,HrtsdT,"Cafe building at highest point of A686, S of Z-bend in road 5 NMl SW of Alston.  Caution, rugged terrain. Easy to find but not on chart.",
Hawes,54.3041,-2.2037333,62,A684/B6255,Hawes,T junct 1 NMl ESE of village 12 NMl W of Leyburn. No fields. Difficult to find.,
Hathersage,53.3217333,-1.6515333,443,Bridge,Hthrsg,B6001 bridge over river Derwent S side of town 9 NMl NW of Chesterfield. Easy to find and on chart.,
Hornsea Mere,53.9113333,-0.17515,23,Roundabout,HrnsMr,B1244/B1242 NE of triangular mere E side of town. Easy to find and on chart.,
Honington Airfield,52.34155,0.7790333,175,Old airfield fire station,Hnngtn,"S side of single R/W near E hangar at disused military airfield. Honington is sometimes re-activated by NOTAM, check before using. Avoid Lakenheath and Mildenhall traffic to W and NW. Easy to find but not on chart.",EGXH
Huntly,57.44135,-2.7951167,492,A96/A97 R'bout,Huntly,SSW side of town. Easy to find and on chart.,
Hope Under Dinmore,52.1648,-2.7231,314,Entrance to Railway Tunnel,HpndrD,Entrance to Railway Tunnel South of Village. Just W of A49 1km S of junction with A417. Easy to find but not on chart.,
Humber Bridge,53.6999,-0.4492167,546,South Tower,HmbrBr,"Top of S of two supporting towers each 533 ft high, W side of Hull. Easy to find and on chart.",
Hungerford,51.4152333,-1.51565,331,Station/A338 Bridge,Hunger,"Bridge over A 338 just W of station, N side of town. Easy to find but not on chart.",
Hurstbourne Tarrant,51.2761333,-1.4530333,341,A343/B3048,Hrstbr,Only crossroads in centre of village. Difficult to find.,
Husbands Bosworth,52.4407,-1.0469667,505,Centre of Hangar complex,Hsbnds,Site of The Soaring Centre (ex-Coventry GC). N side of grass airfield. Difficult to find.,
Havant S,50.83165,-0.9776833,10,Causeway,HavntS,A3023 T junction S end of bridge between mainland and Hayling Island. Easy to find and on chart.,
Havant NW,50.87605,-1.0132833,194,A3(M)/B2150,HvntNW,"Roundabout 1.5 NMl NW of town, 8 NMl SSW of Petersfield. Easy to find and on chart.",
Haverfordwest,51.7913833,-4.9787833,45,Bridge,Hvrfrd,"Bridge over Merlin's Brook S side of town at A4076 roundabout.  S of airfield ATZ, avoid circuit traffic. Easy to find but not on chart.",
Halfway Bridge,50.98855,-0.6781667,105,A272 Junction,HlfwBr,A272 Junction with Minor Road North to Lodsworth. 1km NE of Polo Fields. Between Midhursh and Petworth. Difficult to find.,
Halfway House,52.6923833,-2.9690833,220,Rail/B4387,HlfwHs,"SE of village, just S of B4387 T junction with A 458. Difficult to find.",
Haltwistle,54.9658,-2.4518167,350,Bridge,Hltwst,"A69 bridge over river Tyne SE side of town.  Also used as VRP for Carlisle, look out for other aircraft. Easy to find and on chart.",
Hay East,52.1029167,-3.0172833,328,Crossroads,Hay E,Merbach village crossroads 5 NMl NE of Hay-on-Wye.  Between river Wye and 1044 ft spot height at NE end of ridge. Difficult to find.,
Ilsley,51.52505,-1.2909167,390,Church Tower,Ilsley,"East Ilsley church, near village centre.  Just E of A34. Difficult to find.",
Insch,57.3377833,-2.6181167,499,B992/Rail Br,Insch,Just W of Station on S side of town. Note VRP for Aberdeen. Difficult to find.,
Ingleton,54.14955,-2.47765,360,A65/River Greta Br,Ingltn,SW side of village.  SW of 2400 ft ridge. Difficult to find.,
Inchkinloch,58.3643,-4.3979,377,Road/River Bridge,Inchkn,"A836 bridge over river at S end of Loch Loyal , 6 NMl NNE of Altnaharra. Caution, rugged terrain. Easy to find and on chart.",
Inverary,56.2318833,-5.0739667,39,A83/A819,Inverr,"T junction near church tower in town centre, S of castle. Difficult to find.",
